id,impact.gap,magnitude,significance,depth,location.distance,location.full,location.latitude,location.longitude,location,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
ci37642408,44,0.71,8,12.32,0.05843,"8km SW of Idyllwild, CA",33.6793333,-116.773,California,29,1.46978E+12,7/29/16 4:03,4,3,7,10,2016
ak13816535,147.5999882,1.8,50,4.8,0.08354332,"78km NW of Yakutat, Alaska",60.0676,-140.6684,Alaska,29,1.46978E+12,7/29/16 4:09,4,9,7,38,2016
ak13816540,100.7999919,0.2,1,17.7,0.08444164,"30km SSW of Fairbanks, Alaska",64.5785,-147.928,Alaska,29,1.46978E+12,7/29/16 4:10,4,10,7,8,2016
ak13816537,46.79999626,1.8,50,53.6,0.2542232,"47km WSW of Anchorage, Alaska",61.0883,-150.7321,Alaska,29,1.46978E+12,7/29/16 4:10,4,10,7,20,2016
nc72668026,99,1.29,26,3.46,0.03935,"9km NNW of Dixon Lane-Meadow Creek, California",37.4481667,-118.4723333,California,29,1.46978E+12,7/29/16 4:13,4,13,7,8,2016
ci37642416,38,0.87,12,1.86,0.07894,"20km ENE of Thermal, CA",33.7285,-115.9443333,California,29,1.46978E+12,7/29/16 4:15,4,15,7,23,2016
ak13832222,201.5999839,2,62,156.7,0.578515,"35km NW of Cold Bay, Alaska",55.4102,-163.115,Alaska,29,1.46978E+12,7/29/16 4:17,4,17,7,36,2016
us100068b1,45,5.4,449,143.78,1.283,"40km SSE of Bilungala, Indonesia",0.0756,123.4162,Indonesia,29,1.46978E+12,7/29/16 4:29,4,29,7,26,2016
ci37642424,69,1,15,8.47,0.03847,"5km W of Desert Hot Springs, CA",33.97,-116.5561667,California,29,1.46978E+12,7/29/16 4:29,4,29,7,44,2016
ak13816544,39.59999683,1.8,50,64.5,0.2937491,"56km NE of Talkeetna, Alaska",62.7307,-149.4495,Alaska,29,1.46978E+12,7/29/16 4:31,4,31,7,24,2016
nn00553699,117.15,0.3,1,11.6,0.043,"48km NNE of Mammoth Lakes, California",38.0431,-118.7324,California,29,1.46978E+12,7/29/16 4:32,4,32,7,28,2016
ak13832226,75.59999395,1.4,30,3.5,0.0530006,"92km N of Redoubt Volcano, Alaska",61.3076,-152.4781,Alaska,29,1.46978E+12,7/29/16 4:38,4,38,7,1,2016
ak13817026,61.1999951,1.5,35,85.6,0.2802744,"33km SE of Redoubt Volcano, Alaska",60.3005,-152.2588,Alaska,29,1.46978E+12,7/29/16 4:49,4,49,7,50,2016
ci37642432,114,0.73,8,6.65,0.1045,"9km E of Ridgecrest, CA",35.6251667,-117.5813333,California,29,1.46978E+12,7/29/16 4:52,4,52,7,11,2016
ak13832228,68.39999453,1.7,44,187.9,0.4581408,"146km W of Cantwell, Alaska",63.4649,-151.8874,Alaska,29,1.46978E+12,7/29/16 5:00,5,0,7,49,2016
ak13817027,158.3999873,2.6,104,84.8,0.2425451,"45km W of Nikolski, Alaska",53.0032,-169.541,Alaska,29,1.46978E+12,7/29/16 5:01,5,1,7,22,2016
us100068ba,57,5,385,10,1.639,"176km NE of Flying Fish Cove, Christmas Island",-9.5253,107.0091,Christmas Island,29,1.46978E+12,7/29/16 5:07,5,7,7,10,2016
nn00553702,109.08,1.8,50,5.9,0.367,"34km ENE of Yerington, Nevada",39.1345,-118.8096,Nevada,29,1.46978E+12,7/29/16 5:12,5,12,7,1,2016
ak13817030,75.59999395,1.2,22,0.5,0.2685963,"154km ENE of McGrath, Alaska",63.3647,-152.6733,Alaska,29,1.46978E+12,7/29/16 5:12,5,12,7,8,2016
hv61357156,149,0.69,7,3.542,0.008628,"24km ESE of Honaunau-Napoopoo, Hawaii",19.4078333,-155.635,Hawaii,29,1.46978E+12,7/29/16 5:15,5,15,7,10,2016
nc72668316,314,0.52,4,8.42,0.101,"13km ESE of Shingletown, California",40.437,-121.749,California,29,1.46978E+12,7/29/16 5:23,5,23,7,51,2016
ak13832231,244.7999804,1.7,44,26.7,0.6943977,"90km ESE of Nikolski, Alaska",52.7454,-167.5684,Alaska,29,1.46978E+12,7/29/16 5:25,5,25,7,38,2016
ak13817033,53.99999568,2.3,81,1.3,0.04761071,"92km N of Redoubt Volcano, Alaska",61.3038,-152.4851,Alaska,29,1.46978E+12,7/29/16 5:29,5,29,7,26,2016
ak13817039,86.39999309,1,15,3.2,0.05479723,"93km NW of Nikiski, Alaska",61.309,-152.4639,Alaska,29,1.46978E+12,7/29/16 5:36,5,36,7,32,2016
ak13817038,43.19999654,2.1,68,7.1,0.313512,"182km NNE of Cape Yakataga, Alaska",61.4642,-140.6685,Alaska,29,1.46979E+12,7/29/16 5:37,5,37,7,26,2016
nn00553751,195.25,0.1,0,0,0.299,"36km WSW of Goldfield, Nevada",37.5277,-117.5832,Nevada,29,1.46979E+12,7/29/16 5:41,5,41,7,44,2016
nc72668046,335,1.27,25,0.5,0.2689,"43km ESE of Bridgeport, California",38.0175,-118.8406667,California,29,1.46979E+12,7/29/16 5:52,5,52,7,7,2016
nc72668051,122,0.2,1,2.69,0.002215,"6km ESE of Mammoth Lakes, California",37.656,-118.9081667,California,29,1.46979E+12,7/29/16 6:00,6,0,7,28,2016
ak13817044,25.19999798,2.6,104,10.5,0.3126137,"108km NW of Talkeetna, Alaska",63.0314,-151.5678,Alaska,29,1.46979E+12,7/29/16 6:01,6,1,7,26,2016
ak13817053,201.5999839,1.7,44,68.8,0.3889705,"77km SW of Unalaska, Alaska",53.3339,-167.2707,Alaska,29,1.46979E+12,7/29/16 6:03,6,3,7,38,2016
nc72668056,320,1.26,24,16.84,0.184,"25km ESE of Yosemite Valley, California",37.6886667,-119.3005,California,29,1.46979E+12,7/29/16 6:13,6,13,7,52,2016
ak13817054,50.39999597,2.4,89,96.7,0.3692076,"86km NW of Larsen Bay, Alaska",58.161,-154.8593,Alaska,29,1.46979E+12,7/29/16 6:17,6,17,7,40,2016
hv61357201,245,1.56,37,11.121,0.08756,"2km WSW of Kahaluu-Keauhou, Hawaii",19.5618333,-155.9803333,Hawaii,29,1.46979E+12,7/29/16 6:34,6,34,7,6,2016
uw61173062,113,0.96,14,19,0.06315,"7km E of Enumclaw, Washington",47.1991667,-121.8881667,Washington,29,1.46979E+12,7/29/16 6:47,6,47,7,15,2016
nn00553706,267.08,0.7,8,4.1,0.08,"47km ESE of Hawthorne, Nevada",38.3564,-118.1266,Nevada,29,1.46979E+12,7/29/16 6:57,6,57,7,18,2016
ak13817060,17.99999856,2.1,68,68.4,0.1401372,"48km SSE of Cantwell, Alaska",62.9673,-148.7633,Alaska,29,1.46979E+12,7/29/16 7:04,7,4,7,22,2016
ak13817066,154.7999876,1.9,56,5.1,0.5309043,"113km S of Mayo, Canada",62.5829,-135.6387,Canada,29,1.46979E+12,7/29/16 7:09,7,9,7,33,2016
us100068d6,95,4.8,354,61,3.749,"21km S of Ust'-Kamchatsk Staryy, Russia",56.0359,162.4678,Russia,29,1.46979E+12,7/29/16 7:26,7,26,7,35,2016
us100068d5,64,4.6,326,210.4,1.412,"103km W of San Antonio de los Cobres, Argentina",-24.137,-67.3328,Argentina,29,1.46979E+12,7/29/16 7:27,7,27,7,50,2016
ak13817067,201.5999839,3.8,222,72.5,1.385202,"63km SSE of Buldir Island, Alaska",51.8256,176.2708,Alaska,29,1.46979E+12,7/29/16 7:30,7,30,7,27,2016
ak13817075,219.5999824,2.6,104,2.9,1.172301,"71km SSE of Amukta Island, Alaska",51.864,-171.0013,Alaska,29,1.46979E+12,7/29/16 7:38,7,38,7,56,2016
ci37642440,108,0.6,6,13.29,0.04929,"22km ESE of Anza, CA",33.4808333,-116.4556667,California,29,1.46979E+12,7/29/16 7:51,7,51,7,3,2016
ak13832242,277.1999778,1.7,44,22.4,1.165115,"143km SE of Akutan, Alaska",53.3479,-164.055,Alaska,29,1.46979E+12,7/29/16 7:51,7,51,7,34,2016
nc72668096,100,0.73,8,8.79,0.05372,"25km NE of Soledad, California",36.575,-121.1061667,California,29,1.46979E+12,7/29/16 7:55,7,55,7,11,2016
ak13817078,89.9999928,1.7,44,8.4,0.1006113,"102km NNW of Larsen Bay, Alaska",58.3166,-154.9214,Alaska,29,1.46979E+12,7/29/16 7:55,7,55,7,29,2016
ak13817080,43.19999654,1.8,50,73.4,0.3835806,"33km NNE of Anchor Point, Alaska",60.0367,-151.5331,Alaska,29,1.46979E+12,7/29/16 8:05,8,5,7,3,2016
pr16211006,280.8,2.5,96,91,1.01868953,"114km NNW of Charlotte Amalie, U.S. Virgin Islands",19.3537,-65.1763,U.S. Virgin Islands,29,1.46979E+12,7/29/16 8:06,8,6,7,18,2016
nn00553752,126.26,0.9,12,12.3,0.071,"15km E of East Quincy, California",39.9133,-120.7184,California,29,1.46979E+12,7/29/16 8:15,8,15,7,32,2016
ci37642456,79,1.25,24,3.11,0.02129,"13km WSW of Niland, CA",33.192,-115.6456667,California,29,1.46979E+12,7/29/16 8:17,8,17,7,2,2016
ci37642464,72,1.8,50,2.89,0.1964,"38km ESE of Johannesburg, CA",35.207,-117.2721667,California,29,1.4698E+12,7/29/16 8:27,8,27,7,58,2016
ak13817083,111.5999911,1,15,12.4,0.3000373,"125km W of Cantwell, Alaska",63.3077,-151.4598,Alaska,29,1.4698E+12,7/29/16 8:32,8,32,7,37,2016
nc72668106,125,0.73,8,1.45,0.008099,"9km NW of The Geysers, California",38.8240013,-122.8453369,California,29,1.4698E+12,7/29/16 8:33,8,33,7,14,2016
ci37642472,70,1.67,43,3.15,0.01895,"13km WSW of Niland, CA",33.1928333,-115.642,California,29,1.4698E+12,7/29/16 8:34,8,34,7,53,2016
ak13832246,313.1999749,2.4,89,237.2,0.33058,"83km NE of Adak, Alaska",52.3274,-175.6794,Alaska,29,1.4698E+12,7/29/16 8:35,8,35,7,10,2016
nc72668111,83,1.24,24,7.34,0.05617,"25km NE of Soledad, California",36.5716667,-121.1088333,California,29,1.4698E+12,7/29/16 8:37,8,37,7,56,2016
ak13817084,32.39999741,1.8,50,84.7,0.3296817,"37km E of Redoubt Volcano, Alaska",60.4268,-152.0762,Alaska,29,1.4698E+12,7/29/16 8:40,8,40,7,58,2016
nn00553734,173.2,0.1,0,0,0.186,"9km WSW of Alamo, Nevada",37.3372,-115.2686,Nevada,29,1.4698E+12,7/29/16 8:46,8,46,7,57,2016
nc72668126,92,0.57,5,2.31,0.006047,"9km W of Cobb, California",38.8376656,-122.8278351,California,29,1.4698E+12,7/29/16 8:54,8,54,7,29,2016
nc72668131,48,0.5,4,2.4,0.01045,"3km W of Cobb, California",38.8205,-122.7658333,California,29,1.4698E+12,7/29/16 9:04,9,4,7,12,2016
ci37642496,69,2.54,100,3.01,0.0218,"13km WSW of Niland, CA",33.1893333,-115.6475,California,29,1.4698E+12,7/29/16 9:07,9,7,7,58,2016
ci37642520,75,1.38,29,3.33,0.01812,"13km WSW of Niland, CA",33.1881667,-115.6433333,California,29,1.4698E+12,7/29/16 9:13,9,13,7,11,2016
nc72668136,84,0.79,10,1.52,0.02132,"23km SW of Coalinga, California",35.9996667,-120.56,California,29,1.4698E+12,7/29/16 9:15,9,15,7,49,2016
ak13832248,158.3999873,1.3,26,10,0.3000373,"63km ESE of Cold Bay, Alaska",55.0123,-161.7813,Alaska,29,1.4698E+12,7/29/16 9:22,9,22,7,31,2016
nn00553754,199.84,0.3,1,0,0.066,"52km E of Big Pine, California",37.1846,-117.7023,California,29,1.4698E+12,7/29/16 9:22,9,22,7,58,2016
nn00553755,176.97,0.1,0,0,0.066,"57km SW of Goldfield, Nevada",37.2968,-117.6282,Nevada,29,1.4698E+12,7/29/16 9:39,9,39,7,31,2016
nc72668141,45,1.45,32,1.31,0.01193,"7km W of Cobb, California",38.8351667,-122.8075,California,29,1.4698E+12,7/29/16 9:46,9,46,7,9,2016
nc72668146,77,0.56,5,0.99,0.0131,"7km WNW of Cobb, California",38.8364983,-122.809166,California,29,1.4698E+12,7/29/16 9:47,9,47,7,35,2016
ci37642560,27,1.6,39,-1.35,0.0667,"10km NNW of Big Bear Lake, CA",34.3268333,-116.9418333,California,29,1.4698E+12,7/29/16 9:49,9,49,7,11,2016
us100068dq,61,4.7,341,14.46,0.563,"60km WSW of Menghai, China",21.809,99.8216,China,29,1.4698E+12,7/29/16 10:02,10,2,7,51,2016
ak13832249,100.7999919,1.3,26,25.4,0.1473237,"37km ENE of Whittier, Alaska",60.8694,-148.031,Alaska,29,1.4698E+12,7/29/16 10:03,10,3,7,7,2016
ak13818032,219.5999824,1.9,56,45.4,0.5443791,"68km S of Unalaska, Alaska",53.2657,-166.6508,Alaska,29,1.4698E+12,7/29/16 10:06,10,6,7,53,2016
nc72668151,132,0.91,13,0.34,0.003675,"1km E of The Geysers, California",38.7803345,-122.7338333,California,29,1.4698E+12,7/29/16 10:20,10,20,7,48,2016
ci37642584,69,1.47,33,3.81,0.02079,"13km WSW of Niland, CA",33.192,-115.645,California,29,1.4698E+12,7/29/16 10:21,10,21,7,24,2016
us100069r1,257,4,246,442.35,5.7,"174km WSW of L'Esperance Rock, New Zealand",-31.9132,179.3506,New Zealand,29,1.4698E+12,7/29/16 10:30,10,30,7,0,2016
ak13832251,118.7999905,0.9,12,18.7,0.4195132,"154km E of Chitina, Alaska",61.5027,-141.5306,Alaska,29,1.4698E+12,7/29/16 10:30,10,30,7,15,2016
ak13832252,172.7999862,1.8,50,69.7,0.5093448,"54km NW of Amatignak Island, Alaska",51.536,-179.7503,Alaska,29,1.4698E+12,7/29/16 10:40,10,40,7,42,2016
nn00553711,154.26,0.9,12,5.4,0.039,"58km ENE of Big Pine, California",37.2715,-117.6404,California,29,1.4698E+12,7/29/16 10:44,10,44,7,42,2016
us100068du,0,4.4,298,27.3,0,"90km WSW of Coquimbo, Chile",-30.398,-72.137,Chile,29,1.4698E+12,7/29/16 10:45,10,45,7,9,2016
nn00553766,178.1,0.3,1,0,0.071,"56km SW of Goldfield, Nevada",37.2967,-117.606,Nevada,29,1.4698E+12,7/29/16 10:51,10,51,7,55,2016
ci37642608,90,1.52,36,3.63,0.0209,"13km WSW of Niland, CA",33.1928333,-115.6446667,California,29,1.4698E+12,7/29/16 10:53,10,53,7,44,2016
ak13818036,212.399983,0.6,6,4.9,0.05659386,"19km SW of Dutch Harbor, Alaska",53.7825,-166.7826,Alaska,29,1.4698E+12,7/29/16 10:55,10,55,7,10,2016
hv61357241,209,0.76,9,7.039,0.03493,"13km SSE of Volcano, Hawaii",19.3133333,-155.2096667,Hawaii,29,1.4698E+12,7/29/16 10:58,10,58,7,2,2016
hv61357246,150,1.97,60,4.248,0.03421,"12km SSE of Fern Acres, Hawaii",19.4056667,-155.039,Hawaii,29,1.4698E+12,7/29/16 10:58,10,58,7,10,2016
ak13818038,79.19999366,1.2,22,0,0.4213099,"66km W of Valdez, Alaska",61.2327,-147.573,Alaska,29,1.4698E+12,7/29/16 11:04,11,4,7,16,2016
hv61357256,97,2.68,110,2.862,0.02547,"26km E of Honaunau-Napoopoo, Hawaii",19.4276667,-155.6116667,Hawaii,29,1.4698E+12,7/29/16 11:06,11,6,7,31,2016
ak13818037,183.5999853,2.1,68,26.6,0.4338863,"89km SSW of False Pass, Alaska",54.1492,-164.0869,Alaska,29,1.4698E+12,7/29/16 11:08,11,8,7,48,2016
pr16211005,194.4,3,138,115,0.15451023,"12km NW of Aguada, Puerto Rico",18.4587,-67.2733,Puerto Rico,29,1.46981E+12,7/29/16 11:10,11,10,7,33,2016
hv61357261,107,2.66,109,2.622,0.02181,"25km E of Honaunau-Napoopoo, Hawaii",19.4241667,-155.6226667,Hawaii,29,1.46981E+12,7/29/16 11:12,11,12,7,17,2016
ak13818041,100.7999919,1,15,18.8,0.1410355,"77km ENE of Cape Yakataga, Alaska",60.2996,-141.1182,Alaska,29,1.46981E+12,7/29/16 11:12,11,12,7,30,2016
ak13818043,57.59999539,1.8,50,108.1,0.09611974,"74km W of Anchor Point, Alaska",59.739,-153.1472,Alaska,29,1.46981E+12,7/29/16 11:30,11,30,7,12,2016
ak13818042,125.9999899,1.5,35,0,0.1796631,"62km ENE of Cape Yakataga, Alaska",60.2031,-141.3439,Alaska,29,1.46981E+12,7/29/16 11:30,11,30,7,41,2016
nc72668166,86,1.24,24,0.06,0.002369,"6km W of Middletown, California",38.7501667,-122.6881667,California,29,1.46981E+12,7/29/16 11:31,11,31,7,9,2016
ak13818046,75.59999395,1.5,35,16,0.1320523,"76km ENE of Cape Yakataga, Alaska",60.3077,-141.1318,Alaska,29,1.46981E+12,7/29/16 11:33,11,33,7,2,2016
ak13832260,79.19999366,1,15,33.2,0.1257641,"33km NE of Valdez, Alaska",61.3669,-145.951,Alaska,29,1.46981E+12,7/29/16 11:38,11,38,7,17,2016
ak13832261,133.1999893,1.6,39,7.8,0.05210229,"19km WSW of False Pass, Alaska",54.7742,-163.6866,Alaska,29,1.46981E+12,7/29/16 11:38,11,38,7,24,2016
nn00553757,192.2,0.3,1,4.7,0.043,"53km E of Big Pine, California",37.2087,-117.6909,California,29,1.46981E+12,7/29/16 11:49,11,49,7,11,2016
nc72668176,48,0.68,7,9.4,0.01689,"27km NE of San Miguel, California",35.8936667,-120.4433333,California,29,1.46981E+12,7/29/16 12:06,12,6,7,26,2016
nn00553759,233.44,0.1,0,8.9,0.073,"60km ENE of Searles Valley, California",35.9721,-116.78,California,29,1.46981E+12,7/29/16 12:06,12,6,7,56,2016
ci37642664,47,0.88,12,7.31,0.03235,"3km NW of Lake Henshaw, CA",33.2613333,-116.7828333,California,29,1.46981E+12,7/29/16 12:10,12,10,7,38,2016
nc72668181,38,1.59,39,0.53,0.01314,"8km WNW of Cobb, California",38.839,-122.8186667,California,29,1.46981E+12,7/29/16 12:15,12,15,7,17,2016
nc72668186,114,0.01,0,0.11,0.01255,"8km WNW of Cobb, California",38.8398333,-122.8195,California,29,1.46981E+12,7/29/16 12:15,12,15,7,35,2016
nc72668191,45,1.66,42,1.42,0.01075,"4km SE of The Geysers, California",38.7508333,-122.7243333,California,29,1.46981E+12,7/29/16 12:25,12,25,7,50,2016
ci37642680,33,1.35,28,11.45,0.07749,"17km SSE of Big Bear City, CA",34.1118333,-116.7928333,California,29,1.46981E+12,7/29/16 12:28,12,28,7,23,2016
nc72668196,89,0.34,2,1.23,0.01303,"4km SE of The Geysers, California",38.7486667,-122.7271667,California,29,1.46981E+12,7/29/16 12:29,12,29,7,19,2016
nc72668206,83,0.81,10,1.87,0.003358,"9km WNW of The Geysers, California",38.8251648,-122.8538361,California,29,1.46981E+12,7/29/16 12:33,12,33,7,35,2016
nn00553761,149.06,0.6,6,8.9,0.093,"56km NE of Mammoth Lakes, California",37.9615,-118.4609,California,29,1.46981E+12,7/29/16 12:38,12,38,7,28,2016
pr16211007,309.6,2.1,68,4,0.49317509,"55km N of Culebra, Puerto Rico",18.8027,-65.2565,Puerto Rico,29,1.46981E+12,7/29/16 12:41,12,41,7,43,2016
nn00553763,221.77,0.2,1,0,0.349,"29km SSW of Alamo, Nevada",37.1429,-115.3393,Nevada,29,1.46981E+12,7/29/16 12:47,12,47,7,48,2016
ak13818158,104.3999916,1,15,1.8,0.5111414,"117km NNW of Talkeetna, Alaska",63.2192,-151.3136,Alaska,29,1.46981E+12,7/29/16 12:48,12,48,7,18,2016
ak13818159,187.199985,1.6,39,11.1,0.04401745,"21km WNW of Akutan, Alaska",54.1869,-166.0956,Alaska,29,1.46981E+12,7/29/16 12:49,12,49,7,27,2016
ak13818162,93.59999251,1.7,44,16.4,0.2757828,"77km ESE of Ruby, Alaska",64.4481,-154.0284,Alaska,29,1.46981E+12,7/29/16 12:50,12,50,7,23,2016
us100068f0,80,4.9,369,35,0.575,"35km WNW of Illapel, Chile",-31.5628,-71.5276,Chile,29,1.46981E+12,7/29/16 12:52,12,52,7,15,2016
nn00553767,160.59,0.5,4,2.9,0.121,"21km WNW of Gabbs, Nevada",38.9344,-118.1534,Nevada,29,1.46981E+12,7/29/16 13:02,13,2,7,12,2016
nn00553726,183.06,0.6,6,8.3,0.202,"53km SE of Hawthorne, Nevada",38.1494,-118.2347,Nevada,29,1.46981E+12,7/29/16 13:11,13,11,7,10,2016
ak13818640,201.5999839,1.2,22,12.9,0.01976294,"19km WNW of Akutan, Alaska",54.1744,-166.0592,Alaska,29,1.46981E+12,7/29/16 13:20,13,20,7,6,2016
nc72668211,80,0.87,12,-0.41,0.1055,"1km NE of Quarry near Lake Nacimiento, CA",35.6778333,-120.9888333,California,29,1.46981E+12,7/29/16 13:26,13,26,7,24,2016
uw61173122,135,1.66,42,-0.22,0.08887,"26km ESE of Raymond, Washington",46.5671667,-123.4381667,Washington,29,1.46981E+12,7/29/16 13:28,13,28,7,23,2016
nc72668216,127,1.29,26,-0.32,0.01332,"11km E of Quarry near Portola Valley, CA",37.322,-122.1001667,California,29,1.46981E+12,7/29/16 13:29,13,29,7,8,2016
ci37642736,79,1.47,33,3.47,0.0193,"13km WSW of Niland, CA",33.1898333,-115.6441667,California,29,1.46981E+12,7/29/16 13:29,13,29,7,11,2016
ak13818642,223.1999821,2,62,56.8,0.4060385,"98km E of Akutan, Alaska",54.1116,-164.2641,Alaska,29,1.46981E+12,7/29/16 13:31,13,31,7,48,2016
nc72668226,84,0.51,4,2.88,0.007798,"6km WNW of The Geysers, California",38.8065,-122.8196667,California,29,1.46981E+12,7/29/16 13:35,13,35,7,12,2016
nc72668221,62,1.95,58,3.94,0.002898,"18km WNW of West Bishop, California",37.4411667,-118.6391667,California,29,1.46981E+12,7/29/16 13:35,13,35,7,18,2016
nm60126997,77,1.61,40,7.36,0.0297,"4km NNW of Ridgely, Tennessee",36.302,-89.4988333,Tennessee,29,1.46981E+12,7/29/16 13:35,13,35,7,31,2016
nn00553737,254.01,0.3,1,6.3,0.093,"62km ENE of Searles Valley, California",35.9633,-116.7543,California,29,1.46981E+12,7/29/16 13:35,13,35,7,38,2016
us100068gx,205,4,246,42.98,1.068,"121km S of Unalaska, Alaska",52.7785,-166.4747,Alaska,29,1.46982E+12,7/29/16 14:02,14,2,7,2,2016
nc72668246,196,0.51,4,1.61,0.02007,"5km SSE of Mammoth Lakes, California",37.5998333,-118.9468333,California,29,1.46982E+12,7/29/16 14:12,14,12,7,52,2016
ci37642800,38,0.96,14,-0.3,0.05085,"4km WNW of Grand Terrace, CA",34.0525,-117.3543333,California,29,1.46982E+12,7/29/16 14:14,14,14,7,0,2016
nc72668251,118,1.45,32,-0.11,0.02262,"1km SE of Quarry near Aromas, CA",36.8951667,-121.6168333,California,29,1.46982E+12,7/29/16 14:18,14,18,7,41,2016
ci37642808,70,1.43,31,3.11,0.01983,"13km WSW of Niland, CA",33.1885,-115.6453333,California,29,1.46982E+12,7/29/16 14:21,14,21,7,22,2016
ci37642832,50,1.58,38,2.59,0.05658,"21km ESE of Little Lake, CA",35.8968333,-117.6806667,California,29,1.46982E+12,7/29/16 14:34,14,34,7,59,2016
ci37642840,69,1.87,54,3.18,0.01985,"13km WSW of Niland, CA",33.1921667,-115.6436667,California,29,1.46982E+12,7/29/16 14:39,14,39,7,16,2016
ci37642856,97,0.68,7,13.43,0.06463,"9km NNW of Anza, CA",33.6361667,-116.6948333,California,29,1.46982E+12,7/29/16 14:42,14,42,7,53,2016
nc72668266,86,0.44,3,3.5,0.009074,"6km WNW of The Geysers, California",38.8021667,-122.8213333,California,29,1.46982E+12,7/29/16 14:49,14,49,7,31,2016
ak13818648,89.9999928,2,62,75.7,0.6800247,"70km NW of Larsen Bay, Alaska",57.8977,-154.9605,Alaska,29,1.46982E+12,7/29/16 14:49,14,49,7,42,2016
ak13832269,226.7999819,1.7,44,25.1,0.7968057,"90km NE of Chernabura Island, Alaska",55.345,-158.5232,Alaska,29,1.46982E+12,7/29/16 14:51,14,51,7,3,2016
ci37642880,69,1.85,53,3.48,0.01975,"13km WSW of Niland, CA",33.1876667,-115.6455,California,29,1.46982E+12,7/29/16 14:54,14,54,7,48,2016
ci37642888,71,1.96,59,3.3,0.0152,"13km WSW of Niland, CA",33.1861667,-115.6403333,California,29,1.46982E+12,7/29/16 14:56,14,56,7,9,2016
ci37143700,108,1.71,45,2.97,0.02494,"13km WSW of Niland, CA",33.1981667,-115.6463333,California,29,1.46982E+12,7/29/16 14:56,14,56,7,25,2016
ci37143692,104,2.33,84,2.98,0.01883,"13km WSW of Niland, CA",33.1928333,-115.6418333,California,29,1.46982E+12,7/29/16 14:56,14,56,7,37,2016
ci37642896,70,2.39,88,3.15,0.01814,"13km WSW of Niland, CA",33.1908333,-115.6421667,California,29,1.46982E+12,7/29/16 14:58,14,58,7,36,2016
us100068hh,130,4.3,284,109.15,2.293,"6km W of Arequipa, Peru",-16.4045,-71.5974,Peru,29,1.46982E+12,7/29/16 15:00,15,0,7,31,2016
ci37642912,112,1.17,21,3.74,0.007903,"12km WSW of Niland, CA",33.1885,-115.6295,California,29,1.46982E+12,7/29/16 15:06,15,6,7,6,2016
nc72668276,47,0.28,1,1.18,0.01733,"1km N of The Geysers, California",38.7908333,-122.7566667,California,29,1.46982E+12,7/29/16 15:08,15,8,7,26,2016
nn00553748,86.73,0.5,4,13.5,0.082,"15km WNW of Portola, California",39.8573,-120.6358,California,29,1.46982E+12,7/29/16 15:20,15,20,7,12,2016
ak13832270,230.3999816,1.6,39,25.3,0.7393135,"93km SSW of Sand Point, Alaska",54.633,-161.2883,Alaska,29,1.46982E+12,7/29/16 15:20,15,20,7,20,2016
nc72668286,288,0.25,1,0.47,0.0741,"14km SSE of Mammoth Lakes, California",37.5318333,-118.887,California,29,1.46982E+12,7/29/16 15:22,15,22,7,24,2016
mb80163709,100,1.5,35,-2,0.184,"4km E of Butte, Montana",46.005,-112.4745,Montana,29,1.46982E+12,7/29/16 15:22,15,22,7,33,2016
ak13818652,136.7999891,1.6,39,8.4,0.1185776,"56km NNW of Yakutat, Alaska",60.0247,-140.0608,Alaska,29,1.46982E+12,7/29/16 15:29,15,29,7,25,2016
ak13818651,161.999987,1.8,50,11,0.7384152,"85km E of Bear Creek, Alaska",60.0918,-147.8622,Alaska,29,1.46982E+12,7/29/16 15:29,15,29,7,27,2016
hv61357351,178,1.5,35,14.421,0.0165,"1km NE of Captain Cook, Hawaii",19.504,-155.9133333,Hawaii,29,1.46982E+12,7/29/16 15:29,15,29,7,34,2016
ci37642976,68,1.58,38,3.94,0.01746,"13km WSW of Niland, CA",33.1856667,-115.6431667,California,29,1.46982E+12,7/29/16 15:30,15,30,7,56,2016
ci37642992,83,1.63,41,3.07,0.01719,"13km WSW of Niland, CA",33.1906667,-115.641,California,29,1.46982E+12,7/29/16 15:32,15,32,7,58,2016
ci37643024,81,1.25,24,3.19,0.01667,"12km WSW of Niland, CA",33.1916667,-115.6396667,California,29,1.46982E+12,7/29/16 15:47,15,47,7,12,2016
pr16211008,324,2.3,81,37,0.44376775,"49km NNE of Road Town, British Virgin Islands",18.8206,-64.4185,British Virgin Islands,29,1.46982E+12,7/29/16 15:51,15,51,7,30,2016
ci37643032,70,2,62,3.45,0.01867,"13km WSW of Niland, CA",33.1895,-115.6435,California,29,1.46982E+12,7/29/16 15:52,15,52,7,49,2016
ci37643040,163,0.47,3,8.47,0.0322,"20km E of Anza, CA",33.5255,-116.4641667,California,29,1.46982E+12,7/29/16 15:55,15,55,7,9,2016
us100068ie,77,2.2,74,17.2,0.201,"9km NNW of La Pocatiere, Canada",47.4275,-70.0885,Canada,29,1.46982E+12,7/29/16 15:55,15,55,7,20,2016
ak13832273,215.9999827,1.8,50,23.5,0.547074,"11km ESE of Amatignak Island, Alaska",51.225,-178.9564,Alaska,29,1.46982E+12,7/29/16 15:56,15,56,7,40,2016
ak13818658,86.39999309,1.8,50,4.6,0.06378039,"94km NW of Nikiski, Alaska",61.3192,-152.468,Alaska,29,1.46982E+12,7/29/16 15:58,15,58,7,21,2016
